"t","c","o","h","l","v","date","s"
"1388534400","75.6119663","76.58135048","76.58135048","74.64258211","17300","2014-01-01 00:00:00",""
"1388620800","77.54763264","75.60894182","77.54763264","74.63959641","11700","2014-01-02 00:00:00",""
"1388880000","76.57828723","77.54763264","78.51697804","76.57828723","10300","2014-01-05 00:00:00",""
"1388966400","75.60574298","76.57504738","77.54435177","75.60574298","7300","2014-01-06 00:00:00",""
"1389052800","75.60574298","75.60574298","75.60574298","74.63643858","6500","2014-01-07 00:00:00",""
"1389139200","78.51656408","75.60854319","78.51656408","75.60854319","9000","2014-01-08 00:00:00",""
"1389225600","77.55081035","78.52019548","78.52019548","77.55081035","3500","2014-01-09 00:00:00",""
"1389484800","78.52019548","77.55081035","78.52019548","77.55081035","2600","2014-01-12 00:00:00",""
"1389657600","80.4596443","78.52085769","81.42903761","79.490251","7050","2014-01-14 00:00:00",""
"1389830400","79.49412857","80.46356916","81.43300976","79.49412857","5390","2014-01-16 00:00:00",""
"1390089600","78.5243002","79.49373601","78.5243002","77.5548644","54000","2014-01-19 00:00:00",""
"1390176000","77.55845131","78.52793195","78.52793195","76.58897067","6620","2014-01-20 00:00:00",""
"1390262400","78.52793195","77.55845131","79.49741259","76.58897067","16304","2014-01-21 00:00:00",""
"1390348800","74.64865211","78.52650417","77.55704116","72.70972608","41220","2014-01-22 00:00:00",""
"1390435200","75.61908459","74.64960915","75.61908459","75.61908459","1000","2014-01-23 00:00:00",""
"1390694400","77.55493316","75.61605983","77.55493316","76.58549649","2200","2014-01-26 00:00:00",""
"1390780800","76.58549649","77.55493316","77.55493316","76.58549649","9110","2014-01-27 00:00:00",""
"1390867200","78.52310955","76.58426734","78.52310955","74.64542513","19400","2014-01-28 00:00:00",""
"1390953600","78.52310955","78.52310955","79.49253066","78.52310955","17300","2014-01-29 00:00:00",""
"1391299200","77.55727531","78.52674125","78.52674125","76.58780936","77145","2014-02-02 00:00:00",""
"1391385600","82.40460501","77.55727531","84.3435369","78.52674125","76730","2014-02-03 00:00:00",""
"1391472000","81.43223067","82.40166199","83.37109331","79.49336804","87920","2014-02-04 00:00:00",""
"1391558400","89.18457903","81.42939825","89.18457903","81.42939825","77090","2014-02-05 00:00:00",""
"1391644800","97.90683086","89.1824598","97.90683086","90.15183436","100870","2014-02-06 00:00:00",""
"1391904000","96.93755324","97.90692877","107.6006841","94.99880217","176810","2014-02-09 00:00:00",""
"1391990400","101.7844309","96.93755324","106.6313086","98.8763043","76150","2014-02-10 00:00:00",""
"1392076800","101.7844309","101.7844309","103.723182","97.90692877","67280","2014-02-11 00:00:00",""
"1392163200","103.7183351","101.7796746","108.5649863","101.7796746","94775","2014-02-12 00:00:00",""
"1392249600","111.4764666","103.7215819","111.4764666","101.7828608","143970","2014-02-13 00:00:00",""
"1395792000","122.1447644","111.4813326","122.1447644","113.4201384","21400","2014-03-26 00:00:00",""
"1395878400","133.772946","122.1405159","133.772946","124.0792542","76180","2014-03-27 00:00:00",""
"1396224000","145.4111923","133.7782969","146.3806002","130.870073","387895","2014-03-31 00:00:00",""
"1396310400","134.7525519","145.4164229","148.3247513","134.7525519","95214","2014-04-01 00:00:00",""
"1396396800","138.6334254","134.7555673","143.4807479","126.9998512","120150","2014-04-02 00:00:00",""
"1396483200","140.5742933","138.6353376","142.5132491","135.7269039","59959","2014-04-03 00:00:00",""
"1396742400","135.7244802","140.5717831","140.5717831","133.7855591","20073","2014-04-06 00:00:00",""
"1396828800","132.8199763","135.728443","139.6063985","130.8809986","46480","2014-04-07 00:00:00",""
"1397001600","132.8199763","132.8199763","134.7589541","132.8199763","51630","2014-04-09 00:00:00",""
"1397088000","132.8199763","132.8199763","137.6674207","131.8504875","52050","2014-04-10 00:00:00",""
"1397347200","140.5766629","132.8207091","140.5766629","132.8207091","8360","2014-04-13 00:00:00",""
"1397520000","132.8168312","140.5725585","138.6336267","132.8168312","23383","2014-04-15 00:00:00",""
"1397606400","130.8777054","132.8166344","134.7555634","129.9082409","19620","2014-04-16 00:00:00",""
"1397692800","128.9407154","130.8796735","132.8186316","128.9407154","30600","2014-04-17 00:00:00",""
"1397952000","131.8547755","128.9462143","138.6414184","129.9157347","57964","2014-04-20 00:00:00",""
"1398038400","134.7687661","131.8600877","134.7687661","129.9209687","14800","2014-04-21 00:00:00",""
"1398124800","131.8577607","134.7663878","138.6445572","131.8577607","13560","2014-04-22 00:00:00",""
"1398211200","132.8335082","131.8639205","137.6814464","131.8639205","29310","2014-04-23 00:00:00",""
"1398556800","133.8031928","132.8336044","134.7727811","130.8944277","41430","2014-04-27 00:00:00",""
"1398643200","139.6236317","133.8059803","141.5628488","133.8059803","117570","2014-04-28 00:00:00",""
"1398729600","153.1950487","139.6208038","153.1950487","139.6208038","197439","2014-04-29 00:00:00",""
"1398816000","167.7332588","153.1899126","167.7332588","156.0985819","112150","2014-04-30 00:00:00",""
"1399161600","184.2214381","167.7384673","184.2214381","170.6472269","33030","2014-05-04 00:00:00",""
"1399248000","192.9535343","184.2269925","202.6496918","172.5916035","346300","2014-05-05 00:00:00",""
"1399334400","189.0751682","192.9536332","192.9536332","174.5309245","132114","2014-05-06 00:00:00",""
"1399420800","175.4995712","189.0741236","186.165291","174.5299603","152666","2014-05-07 00:00:00",""
"1399507200","174.5343235","175.5039587","179.3824992","171.6254181","59692","2014-05-08 00:00:00",""
"1399766400","169.6822693","174.5303342","174.5303342","165.8038175","66350","2014-05-11 00:00:00",""
"1399852800","175.5023712","169.684613","179.3808766","169.684613","99194","2014-05-12 00:00:00",""
"1399939200","174.5371081","175.5067587","182.2943129","172.5978069","92100","2014-05-13 00:00:00",""
