"t","c","o","h","l","v","date","s"
"1369699200","146.59921472873","140.65396088652","146.59921472873","142.50359541521","859","2013-05-28 00:00:00",""
"1369872000","145.60833908836","146.59921472873","147.92038224922","145.60833908836","116","2013-05-30 00:00:00",""
"1370131200","144.61746344799","145.60833908836","144.61746344799","143.5605294316","20","2013-06-02 00:00:00",""
"1370217600","143.2962959275","144.61746344799","143.2962959275","143.2962959275","14","2013-06-03 00:00:00",""
"1370304000","143.2962959275","143.2962959275","145.21198883221","143.2962959275","25","2013-06-04 00:00:00",""
"1370390400","138.73826798181","143.2962959275","141.31454464676","138.73826798181","331","2013-06-05 00:00:00",""
"1370476800","139.99337712627","138.73826798181","140.65396088652","137.35104208529","377","2013-06-06 00:00:00",""
"1370736000","140.98425276664","139.99337712627","140.98425276664","139.39885174205","374","2013-06-09 00:00:00",""
"1370822400","141.31454464676","140.98425276664","141.31454464676","141.31454464676","30","2013-06-10 00:00:00",""
"1370908800","141.64483652689","141.31454464676","141.64483652689","140.65396088652","143","2013-06-11 00:00:00",""
"1370995200","143.95687968775","141.64483652689","143.95687968775","142.30542028713","620","2013-06-12 00:00:00",""
"1371081600","147.19374011295","143.95687968775","147.19374011295","143.62658780762","438","2013-06-13 00:00:00",""
"1371427200","145.14593045619","147.19374011295","145.14593045619","145.14593045619","200","2013-06-17 00:00:00",""
"1371513600","141.64483652689","145.14593045619","144.28717156787","141.64483652689","134","2013-06-18 00:00:00",""
"1371600000","142.96600404738","141.64483652689","142.96600404738","140.65396088652","141","2013-06-19 00:00:00",""
"1371686400","142.96600404738","142.96600404738","143.2962959275","142.96600404738","57","2013-06-20 00:00:00",""
"1371945600","143.95687968775","142.96600404738","143.95687968775","139.33279336603","467","2013-06-23 00:00:00",""
"1372032000","144.35322994389","143.95687968775","150.034250282","144.35322994389","925","2013-06-24 00:00:00",""
"1372204800","144.28717156787","144.35322994389","146.86344823283","143.95687968775","464","2013-06-26 00:00:00",""
"1372291200","146.00468934451","144.28717156787","146.26892284861","143.95687968775","2643","2013-06-27 00:00:00",""
"1372636800","147.99463186387","186.62074129574","147.99463186387","147.99463186387","10","2013-07-01 00:00:00",""
"1372723200","148.08638034233","147.99463186387","148.08638034233","147.07714707927","109","2013-07-02 00:00:00",""
"1372809600","148.91211664848","148.08638034233","148.91211664848","148.91211664848","15","2013-07-03 00:00:00",""
"1372896000","147.07714707927","148.91211664848","149.37085904078","147.07714707927","504","2013-07-04 00:00:00",""
"1373155200","148.45337425617","147.07714707927","149.82960143308","148.45337425617","304","2013-07-07 00:00:00",""
"1373328000","150.28834382538","148.45337425617","150.28834382538","149.82960143308","114","2013-07-09 00:00:00",""
"1373414400","150.28834382538","150.28834382538","150.28834382538","150.28834382538","93","2013-07-10 00:00:00",""
"1373500800","146.80190164388","150.28834382538","149.82960143308","146.80190164388","634","2013-07-11 00:00:00",""
"1373846400","145.24217751006","146.80190164388","145.33392598852","145.24217751006","70","2013-07-15 00:00:00",""
"1373932800","143.22371098393","145.24217751006","143.49895641931","143.22371098393","160","2013-07-16 00:00:00",""
"1374019200","143.86595033315","143.22371098393","143.86595033315","143.86595033315","149","2013-07-17 00:00:00",""
"1374105600","145.24217751006","143.86595033315","145.24217751006","145.24217751006","44","2013-07-18 00:00:00",""
"1374364800","149.37085904078","145.24217751006","149.37085904078","147.26064403619","173","2013-07-21 00:00:00",""
"1374451200","149.82960143308","149.37085904078","149.82960143308","149.82960143308","45","2013-07-22 00:00:00",""
"1374537600","160.65592189142","149.82960143308","160.65592189142","151.66457100229","805","2013-07-23 00:00:00",""
"1374624000","165.42684277136","160.65592189142","165.42684277136","158.54570688683","309","2013-07-24 00:00:00",""
"1374710400","161.29816124064","165.42684277136","165.42684277136","160.56417341296","267","2013-07-25 00:00:00",""
"1374969600","170.38126060823","161.29816124064","170.38126060823","162.67438841755","518","2013-07-28 00:00:00",""
"1375056000","172.7667210482","170.38126060823","174.14294822511","170.93175147899","512","2013-07-29 00:00:00",""
"1375142400","175.51917540202","172.7667210482","175.51917540202","173.2254634405","483","2013-07-30 00:00:00",""
"1375228800","180.74883867426","175.51917540202","180.74883867426","178.08813279891","20","2013-07-31 00:00:00",""
"1375315200","180.93233563119","180.74883867426","183.77653846346","180.93233563119","358","2013-08-01 00:00:00",""
"1375574400","174.60169061741","180.93233563119","178.27162975583","172.3079786559","779","2013-08-04 00:00:00",""
"1375660800","171.94098474206","174.60169061741","174.60169061741","171.94098474206","127","2013-08-05 00:00:00",""
"1375747200","174.50994213895","171.94098474206","174.50994213895","170.01426669439","475","2013-08-06 00:00:00",""
"1375833600","173.2254634405","174.50994213895","177.07889953585","173.13371496204","639","2013-08-07 00:00:00",""
"1375920000","173.13371496204","173.2254634405","175.7944208374","173.13371496204","60","2013-08-08 00:00:00",""
"1376179200","171.11524843591","173.13371496204","171.11524843591","168.63803951748","258","2013-08-11 00:00:00",""
"1376265600","169.09678190978","171.11524843591","169.55552430209","169.09678190978","304","2013-08-12 00:00:00",""
"1376352000","166.61957299135","169.09678190978","166.61957299135","166.61957299135","15","2013-08-13 00:00:00",""
"1376870400","166.61957299135","166.61957299135","166.61957299135","163.59187320215","648","2013-08-19 00:00:00",""
"1376956800","167.26181234057","166.61957299135","167.26181234057","167.26181234057","23","2013-08-20 00:00:00",""
"1377561600","168.63803951748","167.26181234057","169.73902125901","167.26181234057","418","2013-08-27 00:00:00",""
"1377993600","171.8492362636","168.63803951748","172.58322409128","170.01426669439","1779","2013-09-01 00:00:00",""
"1378080000","176.43666018662","171.8492362636","179.18911454044","172.03273322052","2089","2013-09-02 00:00:00",""
"1378166400","177.35414497123","176.43666018662","177.35414497123","176.80365410046","416","2013-09-03 00:00:00",""
"1378252800","177.35414497123","177.35414497123","177.35414497123","176.89540257892","147","2013-09-04 00:00:00",""
"1378339200","178.27162975583","177.35414497123","178.27162975583","177.35414497123","248","2013-09-05 00:00:00",""
"1378598400","176.43666018662","178.27162975583","176.43666018662","176.43666018662","135","2013-09-08 00:00:00",""
"1378684800","176.89540257892","176.43666018662","176.89540257892","176.43666018662","346","2013-09-09 00:00:00",""
"1378771200","176.34491170816","176.89540257892","176.43666018662","176.34491170816","169","2013-09-10 00:00:00",""
"1378944000","176.89540257892","176.34491170816","176.89540257892","176.89540257892","50","2013-09-12 00:00:00",""
"1379203200","175.51917540202","176.89540257892","176.89540257892","175.51917540202","202","2013-09-15 00:00:00",""
"1379289600","176.2531632297","175.51917540202","176.2531632297","175.51917540202","152","2013-09-16 00:00:00",""
"1379376000","176.06966627278","176.2531632297","177.35414497123","176.06966627278","618","2013-09-17 00:00:00",""
"1379548800","176.06966627278","176.06966627278","176.06966627278","176.06966627278","40","2013-09-19 00:00:00",""
"1379808000","175.97791779432","176.06966627278","175.97791779432","173.40896039743","175","2013-09-22 00:00:00",""
"1379894400","174.60169061741","175.97791779432","174.60169061741","174.60169061741","40","2013-09-23 00:00:00",""
"1379980800","177.26239649277","174.60169061741","177.26239649277","174.14294822511","1047","2013-09-24 00:00:00",""
"1380067200","177.53764192815","177.26239649277","179.18911454044","177.35414497123","726","2013-09-25 00:00:00",""
"1380153600","179.18911454044","177.53764192815","179.18911454044","178.27162975583","307","2013-09-26 00:00:00",""
"1380412800","179.18911454044","179.18911454044","179.18911454044","179.18911454044","65","2013-09-29 00:00:00",""
"1380499200","179.18911454044","179.18911454044","179.18911454044","179.18911454044","68","2013-09-30 00:00:00",""
"1380672000","179.18911454044","179.18911454044","179.18911454044","179.18911454044","260","2013-10-02 00:00:00",""
"1380758400","181.94156889425","179.18911454044","181.94156889425","181.94156889425","50","2013-10-03 00:00:00",""
